_id,event_time,symbol,trade_id,price,quantity,buyer_order_id,seller_order_id,trade_time,side
ObjectId("5b5143ed2c3f9006d8b23759"),1532052459469,XLMBTC,11663493,0.00004065,33,37714734,37714736,1532052459467,sell
ObjectId("5b5143f02c3f9006d8b2375a"),1532052462441,XLMBTC,11663494,0.00004064,884,37714743,37714744,1532052462436,sell
ObjectId("5b5143f12c3f9006d8b2375b"),1532052463437,XLMBTC,11663495,0.00004067,2218,37714751,37714717,1532052463432,buy
ObjectId("5b5143f22c3f9006d8b2375c"),1532052464448,XLMBTC,11663496,0.00004065,1497,37714753,37714754,1532052464444,sell
ObjectId("5b5143f32c3f9006d8b2375d"),1532052465135,XLMBTC,11663497,0.00004067,1947,37714757,37714717,1532052465132,buy
ObjectId("5b5143f32c3f9006d8b2375e"),1532052465159,XLMBTC,11663498,0.00004065,246,37714758,37714759,1532052465156,sell
ObjectId("5b5143f32c3f9006d8b2375f"),1532052465508,XLMBTC,11663499,0.00004064,81,37714750,37714761,1532052465505,sell
ObjectId("5b5143f52c3f9006d8b23760"),1532052467445,XLMBTC,11663500,0.00004065,473,37714766,37714768,1532052467441,sell
ObjectId("5b5143fc2c3f9006d8b23761"),1532052474442,XLMBTC,11663501,0.00004067,53,37714799,37714717,1532052474440,buy
ObjectId("5b5143fc2c3f9006d8b23762"),1532052474569,XLMBTC,11663502,0.00004065,3,37714798,37714800,1532052474566,sell
ObjectId("5b5143fd2c3f9006d8b23763"),1532052475438,XLMBTC,11663503,0.00004065,706,37714798,37714802,1532052475433,sell
ObjectId("5b5143fe2c3f9006d8b23764"),1532052476445,XLMBTC,11663504,0.00004066,381,37714804,37714805,1532052476441,sell
ObjectId("5b5143ff2c3f9006d8b23765"),1532052477444,XLMBTC,11663505,0.00004065,706,37714798,37714806,1532052477443,sell
ObjectId("5b5144002c3f9006d8b23766"),1532052478442,XLMBTC,11663506,0.00004066,706,37714807,37714812,1532052478442,sell
ObjectId("5b5144002c3f9006d8b23767"),1532052478625,XLMBTC,11663507,0.00004067,22,37714813,37714717,1532052478622,buy
ObjectId("5b5144012c3f9006d8b23768"),1532052479446,XLMBTC,11663508,0.00004066,177,37714807,37714816,1532052479442,sell
ObjectId("5b5144082c3f9006d8b23769"),1532052486450,XLMBTC,11663509,0.00004065,684,37714831,37714834,1532052486447,sell
ObjectId("5b5144092c3f9006d8b2376a"),1532052487306,XLMBTC,11663510,0.00004065,80,37714831,37714835,1532052487303,sell
ObjectId("5b51440a2c3f9006d8b2376b"),1532052488185,XLMBTC,11663511,0.00004066,1573,37714839,37714838,1532052488182,buy
ObjectId("5b51440a2c3f9006d8b2376c"),1532052488195,XLMBTC,11663512,0.00004065,92,37714831,37714840,1532052488192,sell
ObjectId("5b51440a2c3f9006d8b2376d"),1532052488431,XLMBTC,11663513,0.00004065,551,37714841,37714840,1532052488427,buy
ObjectId("5b51440a2c3f9006d8b2376e"),1532052488450,XLMBTC,11663514,0.00004062,62,37714738,37714842,1532052488446,sell
ObjectId("5b51440b2c3f9006d8b2376f"),1532052489358,XLMBTC,11663515,0.00004064,31,37714844,37714847,1532052489353,sell
ObjectId("5b51440b2c3f9006d8b23770"),1532052489446,XLMBTC,11663516,0.00004064,213,37714844,37714848,1532052489442,sell
ObjectId("5b51440b2c3f9006d8b23771"),1532052489462,XLMBTC,11663517,0.00004064,639,37714844,37714849,1532052489459,sell
ObjectId("5b51440d2c3f9006d8b23772"),1532052491423,XLMBTC,11663518,0.00004065,213,37714859,37714840,1532052491420,buy
ObjectId("5b5144102c3f9006d8b23773"),1532052494465,XLMBTC,11663519,0.00004066,684,37714866,37714870,1532052494464,sell
ObjectId("5b5144102c3f9006d8b23774"),1532052494472,XLMBTC,11663520,0.00004066,65,37714866,37714871,1532052494468,sell
ObjectId("5b5144132c3f9006d8b23775"),1532052497847,XLMBTC,11663521,0.00004066,846,37714866,37714876,1532052497842,sell
ObjectId("5b5144132c3f9006d8b23776"),1532052497847,XLMBTC,11663522,0.00004066,421,37714868,37714876,1532052497842,sell
ObjectId("5b5144132c3f9006d8b23777"),1532052497875,XLMBTC,11663523,0.00004066,79,37714868,37714878,1532052497870,sell
ObjectId("5b5144132c3f9006d8b23778"),1532052497875,XLMBTC,11663524,0.00004066,1267,37714877,37714878,1532052497870,sell
ObjectId("5b5144142c3f9006d8b23779"),1532052498476,XLMBTC,11663525,0.00004065,684,37714874,37714881,1532052498472,sell
ObjectId("5b5144192c3f9006d8b2377a"),1532052503383,XLMBTC,11663526,0.00004067,153,37714885,37714867,1532052503380,buy
ObjectId("5b5144192c3f9006d8b2377b"),1532052503422,XLMBTC,11663527,0.00004065,25,37714874,37714886,1532052503419,sell
ObjectId("5b5144192c3f9006d8b2377c"),1532052503479,XLMBTC,11663528,0.00004065,531,37714874,37714887,1532052503475,sell
ObjectId("5b51441a2c3f9006d8b2377d"),1532052504858,XLMBTC,11663529,0.00004067,531,37714890,37714867,1532052504856,buy
ObjectId("5b51441e2c3f9006d8b2377e"),1532052508476,XLMBTC,11663530,0.00004066,93,37714899,37714900,1532052508473,sell
ObjectId("5b5144202c3f9006d8b2377f"),1532052510728,XLMBTC,11663531,0.00004068,65,37714904,37714653,1532052510726,buy
ObjectId("5b5144202c3f9006d8b23780"),1532052510728,XLMBTC,11663532,0.00004068,28,37714904,37714864,1532052510726,buy
ObjectId("5b5144212c3f9006d8b23781"),1532052511597,XLMBTC,11663533,0.00004066,248,37714899,37714905,1532052511594,sell
ObjectId("5b5144212c3f9006d8b23782"),1532052511730,XLMBTC,11663534,0.00004069,2,37714906,37714580,1532052511727,buy
ObjectId("5b5144222c3f9006d8b23783"),1532052512813,XLMBTC,11663535,0.00004066,19,37714899,37714908,1532052512811,sell
ObjectId("5b5144232c3f9006d8b23784"),1532052513019,XLMBTC,11663536,0.00004067,2739,37714911,37714910,1532052513017,buy
ObjectId("5b5144232c3f9006d8b23785"),1532052513039,XLMBTC,11663537,0.00004066,560,37714899,37714912,1532052513035,sell
ObjectId("5b5144232c3f9006d8b23786"),1532052513355,XLMBTC,11663538,0.00004066,360,37714913,37714912,1532052513351,buy
ObjectId("5b5144272c3f9006d8b23787"),1532052517607,XLMBTC,11663539,0.00004066,884,37714918,37714921,1532052517603,sell
ObjectId("5b5144282c3f9006d8b23788"),1532052518476,XLMBTC,11663540,0.00004065,2170,37714874,37714923,1532052518473,sell
ObjectId("5b5144292c3f9006d8b23789"),1532052519511,XLMBTC,11663541,0.00004066,934,37714925,37714921,1532052519508,buy
ObjectId("5b51442a2c3f9006d8b2378a"),1532052520478,XLMBTC,11663542,0.00004065,1236,37714874,37714928,1532052520476,sell
ObjectId("5b51442d2c3f9006d8b2378b"),1532052523415,XLMBTC,11663543,0.00004066,1236,37714934,37714921,1532052523413,buy
ObjectId("5b5144342c3f9006d8b2378c"),1532052530191,XLMBTC,11663544,0.00004066,599,37714939,37714952,1532052530188,sell
ObjectId("5b5144342c3f9006d8b2378d"),1532052530475,XLMBTC,11663545,0.00004067,179,37714955,37714954,1532052530471,buy
ObjectId("5b5144342c3f9006d8b2378e"),1532052530485,XLMBTC,11663546,0.00004066,17,37714939,37714956,1532052530482,sell
ObjectId("5b5144342c3f9006d8b2378f"),1532052530485,XLMBTC,11663547,0.00004066,95,37714940,37714956,1532052530482,sell
ObjectId("5b5144352c3f9006d8b23790"),1532052531475,XLMBTC,11663548,0.00004065,504,37714874,37714962,1532052531471,sell
ObjectId("5b5144392c3f9006d8b23791"),1532052535479,XLMBTC,11663549,0.00004065,604,37714874,37714972,1532052535478,sell
ObjectId("5b51443a2c3f9006d8b23792"),1532052536893,XLMBTC,11663550,0.00004066,483,37714975,37714956,1532052536889,buy
ObjectId("5b51443b2c3f9006d8b23793"),1532052537285,XLMBTC,11663551,0.00004066,2,37714976,37714956,1532052537280,buy
ObjectId("5b51443b2c3f9006d8b23794"),1532052537521,XLMBTC,11663552,0.00004065,119,37714874,37714978,1532052537519,sell
ObjectId("5b51443c2c3f9006d8b23795"),1532052538266,XLMBTC,11663553,0.00004066,19,37714979,37714956,1532052538262,buy
ObjectId("5b51443c2c3f9006d8b23796"),1532052538266,XLMBTC,11663554,0.00004066,35,37714979,37714970,1532052538262,buy
ObjectId("5b51443c2c3f9006d8b23797"),1532052538478,XLMBTC,11663555,0.00004065,65,37714874,37714981,1532052538475,sell
ObjectId("5b5144442c3f9006d8b23798"),1532052546549,XLMBTC,11663556,0.00004066,65,37714998,37714970,1532052546546,buy
ObjectId("5b5144452c3f9006d8b23799"),1532052547482,XLMBTC,11663557,0.00004067,35,37715002,37715004,1532052547480,sell
ObjectId("5b5144482c3f9006d8b2379a"),1532052550668,XLMBTC,11663558,0.00004068,2147,37715012,37715011,1532052550666,buy
ObjectId("5b5144482c3f9006d8b2379b"),1532052550682,XLMBTC,11663559,0.00004067,420,37715002,37715013,1532052550679,sell
ObjectId("5b5144482c3f9006d8b2379c"),1532052550682,XLMBTC,11663560,0.00004067,35,37715003,37715013,1532052550679,sell
ObjectId("5b5144482c3f9006d8b2379d"),1532052550703,XLMBTC,11663561,0.00004067,1725,37715003,37715014,1532052550700,sell
ObjectId("5b51444b2c3f9006d8b2379e"),1532052553417,XLMBTC,11663562,0.00004067,35,37715021,37715014,1532052553414,buy
ObjectId("5b51444b2c3f9006d8b2379f"),1532052553477,XLMBTC,11663563,0.00004066,35,37715022,37715024,1532052553474,sell
ObjectId("5b51444c2c3f9006d8b237a0"),1532052554424,XLMBTC,11663564,0.00004066,92,37715022,37715026,1532052554422,sell
ObjectId("5b51444c2c3f9006d8b237a1"),1532052554424,XLMBTC,11663565,0.00004066,174,37715023,37715026,1532052554422,sell
ObjectId("5b51444c2c3f9006d8b237a2"),1532052554480,XLMBTC,11663566,0.00004065,2988,37714874,37715027,1532052554477,sell
ObjectId("5b51444c2c3f9006d8b237a3"),1532052554890,XLMBTC,11663567,0.00004066,883,37715028,37715026,1532052554885,buy
ObjectId("5b51444d2c3f9006d8b237a4"),1532052555309,XLMBTC,11663568,0.00004066,869,37715030,37715026,1532052555306,buy
ObjectId("5b51444e2c3f9006d8b237a5"),1532052556532,XLMBTC,11663569,0.00004066,635,37715038,37715026,1532052556528,buy
ObjectId("5b5144502c3f9006d8b237a6"),1532052558258,XLMBTC,11663570,0.00004066,37,37715041,37715026,1532052558255,buy
ObjectId("5b5144522c3f9006d8b237a7"),1532052560482,XLMBTC,11663571,0.00004064,281,37715032,37715048,1532052560479,sell
ObjectId("5b5144532c3f9006d8b237a8"),1532052561478,XLMBTC,11663572,0.00004065,47,37715050,37715053,1532052561474,sell
ObjectId("5b5144532c3f9006d8b237a9"),1532052561478,XLMBTC,11663573,0.00004065,1908,37715051,37715053,1532052561474,sell
ObjectId("5b5144542c3f9006d8b237aa"),1532052561940,XLMBTC,11663574,0.00004066,3808,37715056,37715026,1532052561935,buy
ObjectId("5b5144542c3f9006d8b237ab"),1532052561940,XLMBTC,11663575,0.00004069,35,37715056,37714580,1532052561935,buy
ObjectId("5b5144542c3f9006d8b237ac"),1532052562284,XLMBTC,11663576,0.00004069,375,37715056,37715057,1532052562282,sell
ObjectId("5b5144542c3f9006d8b237ad"),1532052562299,XLMBTC,11663577,0.00004069,750,37715056,37715058,1532052562296,sell
ObjectId("5b5144542c3f9006d8b237ae"),1532052562300,XLMBTC,11663578,0.00004069,1875,37715056,37715059,1532052562296,sell
ObjectId("5b5144542c3f9006d8b237af"),1532052562480,XLMBTC,11663579,0.00004069,16328,37715056,37715060,1532052562475,sell
ObjectId("5b51445c2c3f9006d8b237b0"),1532052570717,XLMBTC,11663580,0.00004069,15624,37715056,37715084,1532052570712,sell
ObjectId("5b5144612c3f9006d8b237b1"),1532052575027,XLMBTC,11663581,0.00004069,28,37715093,37715084,1532052575024,buy
ObjectId("5b5144612c3f9006d8b237b2"),1532052575486,XLMBTC,11663582,0.00004066,632,37715092,37715096,1532052575485,sell
ObjectId("5b5144622c3f9006d8b237b3"),1532052575916,XLMBTC,11663583,0.00004066,3604,37715098,37715097,1532052575911,buy
ObjectId("5b5144622c3f9006d8b237b4"),1532052575927,XLMBTC,11663584,0.00004064,1004,37715086,37715099,1532052575923,sell
ObjectId("5b5144622c3f9006d8b237b5"),1532052575945,XLMBTC,11663585,0.00004064,1959,37715087,37715102,1532052575944,sell
ObjectId("5b5144622c3f9006d8b237b6"),1532052576691,XLMBTC,11663586,0.00004069,1261,37715103,37715084,1532052576688,buy
ObjectId("5b51446c2c3f9006d8b237b7"),1532052586830,XLMBTC,11663587,0.00004066,1986,37715109,37715119,1532052586826,sell
ObjectId("5b51446c2c3f9006d8b237b8"),1532052586846,XLMBTC,11663588,0.00004066,1535,37715110,37715120,1532052586844,sell
ObjectId("5b51446c2c3f9006d8b237b9"),1532052586872,XLMBTC,11663589,0.00004069,60,37715121,37715084,1532052586868,buy
ObjectId("5b5144712c3f9006d8b237ba"),1532052591087,XLMBTC,11663590,0.00004066,110,37715111,37715126,1532052591082,sell
ObjectId("5b5144722c3f9006d8b237bb"),1532052591942,XLMBTC,11663591,0.00004069,25,37715128,37715084,1532052591939,buy
ObjectId("5b5144752c3f9006d8b237bc"),1532052594969,XLMBTC,11663592,0.00004069,1,37715131,37715084,1532052594964,buy
ObjectId("5b5144762c3f9006d8b237bd"),1532052596171,XLMBTC,11663593,0.00004067,13,37715133,37715134,1532052596167,sell
ObjectId("5b5144762c3f9006d8b237be"),1532052596474,XLMBTC,11663594,0.00004067,3169,37715133,37715135,1532052596469,sell
ObjectId("5b5144782c3f9006d8b237bf"),1532052598479,XLMBTC,11663595,0.00004067,642,37715139,37715142,1532052598476,sell
ObjectId("5b5144782c3f9006d8b237c0"),1532052598479,XLMBTC,11663596,0.00004067,855,37715140,37715142,1532052598476,sell
ObjectId("5b5144822c3f9006d8b237c1"),1532052608382,XLMBTC,11663597,0.00004068,35,37715157,37715147,1532052608378,buy
ObjectId("5b5144822c3f9006d8b237c2"),1532052608695,XLMBTC,11663598,0.00004068,65,37715158,37715147,1532052608691,buy
ObjectId("5b5144822c3f9006d8b237c3"),1532052608695,XLMBTC,11663599,0.00004069,15,37715158,37715084,1532052608691,buy
ObjectId("5b5144832c3f9006d8b237c4"),1532052609552,XLMBTC,11663600,0.00004069,2530,37715159,37715084,1532052609548,buy
ObjectId("5b5144832c3f9006d8b237c5"),1532052609552,XLMBTC,11663601,0.00004069,1457,37715159,37715090,1532052609548,buy
ObjectId("5b5144862c3f9006d8b237c6"),1532052612489,XLMBTC,11663602,0.00004067,331,37715165,37715166,1532052612488,sell
ObjectId("5b5144882c3f9006d8b237c7"),1532052614481,XLMBTC,11663603,0.00004067,971,37715169,37715171,1532052614479,sell
ObjectId("5b51448b2c3f9006d8b237c8"),1532052617453,XLMBTC,11663604,0.00004069,4,37715178,37715090,1532052617448,buy
ObjectId("5b51448c2c3f9006d8b237c9"),1532052618435,XLMBTC,11663605,0.00004069,670,37715180,37715090,1532052618431,buy
ObjectId("5b51448f2c3f9006d8b237ca"),1532052621476,XLMBTC,11663606,0.00004068,4713,37715193,37715194,1532052621472,sell
ObjectId("5b5144912c3f9006d8b237cb"),1532052623239,XLMBTC,11663607,0.00004068,247,37715193,37715201,1532052623236,sell
ObjectId("5b5144912c3f9006d8b237cc"),1532052623807,XLMBTC,11663608,0.00004068,935,37715193,37715204,1532052623805,sell
ObjectId("5b5144922c3f9006d8b237cd"),1532052624872,XLMBTC,11663609,0.00004068,9,37715193,37715205,1532052624866,sell
ObjectId("5b5144932c3f9006d8b237ce"),1532052625390,XLMBTC,11663610,0.00004069,143,37715207,37715090,1532052625386,buy
ObjectId("5b5144932c3f9006d8b237cf"),1532052625488,XLMBTC,11663611,0.00004068,4412,37715193,37715208,1532052625486,sell
ObjectId("5b5144942c3f9006d8b237d0"),1532052626315,XLMBTC,11663612,0.00004068,52,37715213,37715215,1532052626312,sell
ObjectId("5b5144942c3f9006d8b237d1"),1532052626316,XLMBTC,11663613,0.00004067,212,37715209,37715215,1532052626312,sell
ObjectId("5b5144962c3f9006d8b237d2"),1532052628480,XLMBTC,11663614,0.00004067,7,37715209,37715223,1532052628476,sell
ObjectId("5b51449e2c3f9006d8b237d3"),1532052636259,XLMBTC,11663615,0.00004067,352,37715233,37715238,1532052636256,sell
ObjectId("5b51449f2c3f9006d8b237d4"),1532052636975,XLMBTC,11663616,0.00004067,246,37715233,37715241,1532052636971,sell
ObjectId("5b5144a12c3f9006d8b237d5"),1532052639693,XLMBTC,11663617,0.00004067,16200,37715233,37715244,1532052639688,sell
ObjectId("5b5144a22c3f9006d8b237d6"),1532052640483,XLMBTC,11663618,0.00004066,598,37715111,37715246,1532052640479,sell
ObjectId("5b5144a32c3f9006d8b237d7"),1532052641693,XLMBTC,11663619,0.00004067,116,37715248,37715244,1532052641690,buy
ObjectId("5b5144a42c3f9006d8b237d8"),1532052642482,XLMBTC,11663620,0.00004066,482,37715111,37715250,1532052642478,sell
ObjectId("5b5144a62c3f9006d8b237d9"),1532052644492,XLMBTC,11663621,0.00004066,151,37715111,37715254,1532052644488,sell
ObjectId("5b5144a72c3f9006d8b237da"),1532052645480,XLMBTC,11663622,0.00004065,100,37715177,37715257,1532052645474,sell
ObjectId("5b5144a82c3f9006d8b237db"),1532052646586,XLMBTC,11663623,0.00004067,482,37715261,37715244,1532052646582,buy
ObjectId("5b5144a82c3f9006d8b237dc"),1532052646784,XLMBTC,11663624,0.00004067,247,37715261,37715263,1532052646783,sell
ObjectId("5b5144a92c3f9006d8b237dd"),1532052647484,XLMBTC,11663625,0.00004067,515,37715261,37715264,1532052647482,sell
ObjectId("5b5144ad2c3f9006d8b237de"),1532052651589,XLMBTC,11663626,0.00004067,247,37715276,37715277,1532052651589,sell
ObjectId("5b5144ae2c3f9006d8b237df"),1532052651959,XLMBTC,11663627,0.00004067,1,37715276,37715279,1532052651958,sell
ObjectId("5b5144ae2c3f9006d8b237e0"),1532052652488,XLMBTC,11663628,0.00004067,493,37715276,37715281,1532052652485,sell
ObjectId("5b5144ae2c3f9006d8b237e1"),1532052652488,XLMBTC,11663629,0.00004067,377,37715278,37715281,1532052652485,sell
ObjectId("5b5144af2c3f9006d8b237e2"),1532052653358,XLMBTC,11663630,0.00004065,4713,37715284,37715283,1532052653354,buy
ObjectId("5b5144af2c3f9006d8b237e3"),1532052653366,XLMBTC,11663631,0.00004062,1696,37715271,37715285,1532052653365,sell
ObjectId("5b5144b62c3f9006d8b237e4"),1532052660150,XLMBTC,11663632,0.00004062,8,37715290,37715299,1532052660148,sell
ObjectId("5b5144b82c3f9006d8b237e5"),1532052661996,XLMBTC,11663633,0.00004063,3171,37715300,37715304,1532052661992,sell
ObjectId("5b5144b92c3f9006d8b237e6"),1532052663897,XLMBTC,11663634,0.00004063,7580,37715300,37715306,1532052663892,sell
ObjectId("5b5144ba2c3f9006d8b237e7"),1532052664113,XLMBTC,11663635,0.00004065,29264,37715308,37715307,1532052664109,buy
ObjectId("5b5144ba2c3f9006d8b237e8"),1532052664123,XLMBTC,11663636,0.00004063,9572,37715300,37715309,1532052664119,sell
ObjectId("5b5144ba2c3f9006d8b237e9"),1532052664286,XLMBTC,11663637,0.00004063,750,37715310,37715309,1532052664283,buy
ObjectId("5b5144ba2c3f9006d8b237ea"),1532052664289,XLMBTC,11663638,0.00004063,1875,37715311,37715309,1532052664286,buy
ObjectId("5b5144ba2c3f9006d8b237eb"),1532052664301,XLMBTC,11663639,0.00004063,375,37715312,37715309,1532052664297,buy
ObjectId("5b5144ba2c3f9006d8b237ec"),1532052664483,XLMBTC,11663640,0.00004061,453,37714756,37715314,1532052664479,sell
ObjectId("5b5144ba2c3f9006d8b237ed"),1532052664483,XLMBTC,11663641,0.00004061,49,37715266,37715314,1532052664479,sell
ObjectId("5b5144ba2c3f9006d8b237ee"),1532052664483,XLMBTC,11663642,0.00004061,28,37715305,37715314,1532052664479,sell
ObjectId("5b5144ba2c3f9006d8b237ef"),1532052664546,XLMBTC,11663643,0.00004063,1862,37715316,37715309,1532052664542,buy
ObjectId("5b5144bd2c3f9006d8b237f0"),1532052667464,XLMBTC,11663644,0.00004063,1019,37715325,37715309,1532052667462,buy
ObjectId("5b5144bf2c3f9006d8b237f1"),1532052669528,XLMBTC,11663645,0.00004063,1439,37715334,37715309,1532052669525,buy
ObjectId("5b5144c12c3f9006d8b237f2"),1532052671580,XLMBTC,11663646,0.00004061,75,37715330,37715345,1532052671577,sell
ObjectId("5b5144c32c3f9006d8b237f3"),1532052673176,XLMBTC,11663647,0.00004061,18701,37715330,37715350,1532052673171,sell
ObjectId("5b5144c32c3f9006d8b237f4"),1532052673176,XLMBTC,11663648,0.00004061,75,37715349,37715350,1532052673171,sell
ObjectId("5b5144c32c3f9006d8b237f5"),1532052673200,XLMBTC,11663649,0.00004061,408,37715349,37715351,1532052673199,sell
ObjectId("5b5144c52c3f9006d8b237f6"),1532052675656,XLMBTC,11663650,0.00004062,50,37715357,37715347,1532052675654,buy
ObjectId("5b5144c62c3f9006d8b237f7"),1532052676482,XLMBTC,11663651,0.00004061,50,37715359,37715363,1532052676481,sell
ObjectId("5b5144cd2c3f9006d8b237f8"),1532052683222,XLMBTC,11663652,0.00004061,2,37715359,37715387,1532052683218,sell
ObjectId("5b5144cf2c3f9006d8b237f9"),1532052685142,XLMBTC,11663653,0.00004061,6104,37715359,37715392,1532052685137,sell
ObjectId("5b5144cf2c3f9006d8b237fa"),1532052685467,XLMBTC,11663654,0.00004061,190,37715394,37715392,1532052685462,buy
ObjectId("5b5144cf2c3f9006d8b237fb"),1532052685485,XLMBTC,11663655,0.0000406,1751,37714882,37715395,1532052685482,sell
ObjectId("5b5144d02c3f9006d8b237fc"),1532052686262,XLMBTC,11663656,0.00004061,4956,37715399,37715392,1532052686258,buy
ObjectId("5b5144d02c3f9006d8b237fd"),1532052686262,XLMBTC,11663657,0.00004061,28,37715399,37715396,1532052686258,buy
ObjectId("5b5144d12c3f9006d8b237fe"),1532052687306,XLMBTC,11663658,0.0000406,719,37714882,37715406,1532052687302,sell
ObjectId("5b5144d52c3f9006d8b237ff"),1532052691251,XLMBTC,11663659,0.00004061,40194,37715408,37715420,1532052691248,sell
ObjectId("5b5144d52c3f9006d8b23800"),1532052691272,XLMBTC,11663660,0.00004061,34891,37715410,37715421,1532052691269,sell
ObjectId("5b5144d92c3f9006d8b23801"),1532052695886,XLMBTC,11663661,0.0000406,712,37714882,37715431,1532052695881,sell
ObjectId("5b5144de2c3f9006d8b23802"),1532052700521,XLMBTC,11663662,0.00004066,50,37715445,37715373,1532052700516,buy
ObjectId("5b5144de2c3f9006d8b23803"),1532052700521,XLMBTC,11663663,0.00004067,71,37715445,37715389,1532052700516,buy
ObjectId("5b5144df2c3f9006d8b23804"),1532052701565,XLMBTC,11663664,0.00004064,8423,37715449,37715448,1532052701561,buy
